class	size	virtual_size	raw score(mean)	pval (mean)	raw score(median)	pval (median)	aroc rate	rocpval	log-1	log-2	log-3	log-4	log-5	log-6	log-7	log-8	log-9	log-10
RNA_modification_GO:0009451	15	14	0.734818186	0.2937	0.585963064	0.5009	0.569996339	0.32570662	0.236754398	0.311155874	0.893877164	0.966790829	0.989510058	0.995791693	0.995791693	0.997893787	0.997893787	0.997893787
RNA_polymerase_I_transcription_factor_complex_GO:0000120	6	5	0.717778329	0.3101	0.728553386	0.3437	0.592472147	0.384396016	0.174152408	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
RNA_polymerase_III_transcription_factor_GO:0003709	6	5	1.21877804	0.0445	1.110333845	0.1125	0.715838603	0.188444703	0.174152408	0.011274027	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
RNA_splicing_GO:0008380	115	95	0.585982378	0.4619	0.426432227	0.6901	0.485958486	0.550507591	0.106824348	0.195153477	0.46488199	0.794067644	0.930532556	0.971617822	0.971617822	0.985707838	0.985707838	0.985707838
rough_endoplasmic_reticulum_GO:0005791	7	5	0.459483939	0.6548	0.404989048	0.7186	0.431255646	0.531720076	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
rRNA_metabolism_GO:0016072	4	4	0.408642589	0.7281	0.557159775	0.5383	0.463533042	0.569303476	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
rRNA_modification_GO:0000154	4	4	0.408642589	0.7281	0.557159775	0.5383	0.463533042	0.569303476	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
rRNA_processing_GO:0006364	21	20	0.509993808	0.5764	0.449368124	0.667	0.4838992	0.58288636	0.179281934	0.484779302	0.851854271	0.952877276	0.985041406	0.99399085	0.99399085	0.996991124	0.996991124	0.996991124
S_phase_of_mitotic_cell_cycle_GO:0000084	101	85	0.541145356	0.5267	0.374862537	0.753	0.459660792	0.720486431	0.111768819	0.224404127	0.504181076	0.813705099	0.937657581	0.974586179	0.974586179	0.987212276	0.987212276	0.987212276
S-adenosylmethionine-dependent_methyltransferase_GO:0008757	34	30	0.508930577	0.5764	0.404107142	0.7186	0.461407486	0.62737038	0.117571622	0.337251223	0.786083714	0.930104385	0.97762954	0.990993065	0.990993065	0.995486686	0.995486686	0.995486686
salivary_gland_development_GO:0007431	7	6	0.441017013	0.682	0.308149665	0.8381	0.397430106	0.666712413	0.401216791	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
salivary_gland_morphogenesis_GO:0007435	7	6	0.441017013	0.682	0.308149665	0.8381	0.397430106	0.666712413	0.401216791	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
sarcomere_GO:0030017	44	29	0.499672727	0.592	0.357634228	0.7729	0.469867967	0.604347684	0.128562529	0.349722437	0.792429858	0.9323585	0.978368713	0.99129264	0.99129264	0.99563713	0.99563713	0.99563713
sarcoplasm_GO:0016528	6	5	0.70192399	0.3251	0.676499958	0.3914	0.678620897	0.259401385	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
sarcoplasmic_reticulum_GO:0016529	6	5	0.70192399	0.3251	0.676499958	0.3914	0.678620897	0.259401385	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
scavenger_receptor_GO:0005044	5	5	0.55544548	0.5023	0.351103552	0.7833	0.530683529	0.478044885	0.406058683	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
secondary_metabolism_GO:0019748	7	7	0.403898008	0.7376	0.419086423	0.7014	0.489049053	0.556383378	0.256391635	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
second-messenger-mediated_signaling_GO:0019932	60	49	0.551610082	0.5089	0.434104978	0.6801	0.490748588	0.543916271	0.131591766	0.307120215	0.674558044	0.888234834	0.96366993	0.985309748	0.985309748	0.992628253	0.992628253	0.992628253
secreted_phospholipase_A2_GO:0004624	7	6	0.530317016	0.5414	0.394597976	0.7282	0.544421021	0.432477177	0.401216791	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
secretin-like_receptor_GO:0001633	5	5	0.630854789	0.403	0.466990978	0.6462	0.588738332	0.399193666	0.406058683	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
secretory_granule_GO:0030141	10	8	0.426658692	0.7016	0.469211393	0.6439	0.474054828	0.554507287	0.211059741	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
secretory_pathway_GO:0045045	87	70	0.558402176	0.4972	0.354067096	0.7766	0.475972545	0.63967721	0.118783288	0.261536845	0.569313251	0.844016685	0.948426889	0.979047202	0.979047202	0.989468933	0.989468933	0.989468933
secretory_vesicle_GO:0005803	5	4	0.762329748	0.2656	0.792195578	0.2855	0.630626223	0.449181994	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
secretory_vesicle_membrane_GO:0005804	25	20	0.741159728	0.2878	0.985101613	0.1703	0.514108948	0.342175136	0.033109821	0.484779302	0.851854271	0.952877276	0.985041406	0.99399085	0.99399085	0.996991124	0.996991124	0.996991124
selenium_binding_GO:0008430	15	13	0.482668558	0.616	0.287830307	0.8626	0.445989193	0.645774855	0.225895184	0.624760311	0.901075993	0.96912819	0.990256407	0.996091992	0.996091992	0.99804423	0.99804423	0.99804423
sensory_organ_development_GO:0007423	18	15	0.626377326	0.4087	0.437968981	0.6781	0.499527543	0.457622777	0.243696767	0.581096895	0.886734772	0.964458754	0.988764159	0.995491439	0.995491439	0.997743343	0.997743343	0.997743343
sensory_perception_GO:0007600	83	69	0.725445754	0.3025	0.459182687	0.655	0.576248893	0.151071048	0.023665382	0.216976264	0.321619621	0.846074634	0.949148346	0.979344966	0.979344966	0.989619377	0.989619377	0.989619377
septin_ring_GO:0005940	7	5	0.607486888	0.4334	0.619092624	0.4596	0.600271003	0.352966386	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
serine_esterase_GO:0004759	10	10	0.591413283	0.4534	0.488905767	0.6222	0.460027121	0.599451181	0.296786476	0.696454331	0.923015482	0.976172099	0.992498158	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
serine_family_amino_acid_biosynthesis_GO:0009070	5	4	1.030427094	0.0928	1.364968879	0.0556	0.618997441	0.345005497	0.126875647	0.127478061	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
serine_family_amino_acid_catabolism_GO:0009071	6	6	0.176838849	0.974	0.186398998	0.9504	0.232720976	0.865168596	0.311449945	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
serine_family_amino_acid_metabolism_GO:0009069	15	14	0.633482905	0.4003	0.296055522	0.8515	0.449204195	0.636217378	0.236754398	0.074275761	0.893877164	0.966790829	0.989510058	0.995791693	0.995791693	0.997893787	0.997893787	0.997893787
serine_metabolism_GO:0006563	7	6	0.572320984	0.4783	0.26011925	0.8893	0.401822015	0.658306596	0.401216791	0.177926571	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
serine_protease_inhibitor_GO:0004867	49	43	0.572277578	0.4783	0.360493589	0.7693	0.476053977	0.590256059	0.158603158	0.259525368	0.707985073	0.901261963	0.968060886	0.987102714	0.987102714	0.993530916	0.993530916	0.993530916
serine-type_endopeptidase_GO:0004252	71	59	0.525102355	0.5488	0.337638879	0.801	0.43810009	0.766083015	0.074510082	0.275911374	0.297703918	0.866914489	0.956387089	0.982325093	0.982325093	0.991123815	0.991123815	0.991123815
serine-type_peptidase_GO:0008236	75	63	0.5221188	0.5529	0.340654364	0.7968	0.444343189	0.755263229	0.055389329	0.272509562	0.307966695	0.858521459	0.953486311	0.981132499	0.981132499	0.99052204	0.99052204	0.99052204
serpin_GO:0004868	24	20	0.544885857	0.52	0.360493589	0.7693	0.450158443	0.597007912	0.231068651	0.3579722	0.851854271	0.952877276	0.985041406	0.99399085	0.99399085	0.996991124	0.996991124	0.996991124
sex_differentiation_GO:0007548	7	6	0.392543373	0.7506	0.416427191	0.706	0.442754605	0.603924604	0.311449945	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
SH3/SH2_adaptor_protein_GO:0005070	40	35	0.596500113	0.446	0.381941438	0.7475	0.508992308	0.501042513	0.176246867	0.364276309	0.75509342	0.918910239	0.973940376	0.989495871	0.989495871	0.994734467	0.994734467	0.994734467
sialyltransferase_GO:0008373	14	13	0.404607082	0.7347	0.230164986	0.9178	0.371617078	0.791064116	0.287170041	0.624760311	0.901075993	0.96912819	0.990256407	0.996091992	0.996091992	0.99804423	0.99804423	0.99804423
sigma_DNA_polymerase_GO:0019984	10	9	0.437705316	0.6872	0.243097768	0.907	0.400940712	0.639391892	0.288337889	0.722128062	0.93044446	0.978530714	0.99324631	0.997293641	0.997293641	0.998646006	0.998646006	0.998646006
signal_recognition_particle_GO:0005786	11	8	0.901146625	0.1589	0.995528006	0.1646	0.620782497	0.204243579	0.272339628	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
signal_sequence_receptor_GO:0005048	9	6	0.41438095	0.7194	0.596640888	0.4832	0.429152236	0.585894867	0.311449945	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
signalosome_complex_GO:0008180	10	8	0.517344576	0.5641	0.493955212	0.6185	0.51707712	0.485886846	0.211059741	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
single-strand_break_repair_GO:0000012	5	4	0.563535663	0.4909	0.653021466	0.4213	0.60183652	0.390374053	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
single-stranded_DNA_binding_GO:0003697	24	21	0.586570873	0.459	0.474747818	0.6389	0.502493784	0.475969858	0.156261173	0.467515394	0.845041494	0.950576682	0.984298203	0.993690867	0.993690867	0.99684068	0.99684068	0.99684068
single-stranded_RNA_binding_GO:0003727	16	14	0.42157164	0.7104	0.163055906	0.9636	0.347871034	0.826800823	0.275843115	0.602534892	0.893877164	0.966790829	0.989510058	0.995791693	0.995791693	0.997893787	0.997893787	0.997893787
skeletal_development_GO:0001501	71	56	0.673662621	0.3553	0.523864263	0.5829	0.528886794	0.37185176	0.099762937	0.276786494	0.289362376	0.873259675	0.958567302	0.983220015	0.983220015	0.991575147	0.991575147	0.991575147
SMAD_protein_heteromerization_GO:0007183	6	5	1.184729695	0.0509	0.786774527	0.2897	0.626528154	0.328105174	0.174152408	0.153710562	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
small_molecule_transport_GO:0006832	102	91	0.547856581	0.5162	0.367117732	0.763	0.475251259	0.68880962	0.107855957	0.1237472	0.356109414	0.801868695	0.933377349	0.972804622	0.972804622	0.986309613	0.986309613	0.986309613
small_monomeric_GTPase_GO:0003925	100	81	0.541997789	0.5267	0.375006249	0.753	0.481175002	0.634359052	0.111916051	0.158626319	0.520797598	0.82168682	0.940519782	0.975774789	0.975774789	0.987814051	0.987814051	0.987814051
small_nuclear_ribonucleoprotein_complex_GO:0030532	13	11	0.600731518	0.4402	0.531076946	0.5721	0.505000274	0.499491954	0.192163691	0.671689645	0.915644709	0.973818813	0.991750457	0.996692726	0.996692726	0.998345118	0.998345118	0.998345118
small_nuclear_ribonucleoprotein_GO:0003734	21	18	0.616649714	0.4209	0.555245051	0.5403	0.524823587	0.43635594	0.117759428	0.521234456	0.865641886	0.957494132	0.986529159	0.99459095	0.99459095	0.997292011	0.997292011	0.997292011
small_nucleolar_ribonucleoprotein_complex_GO:0005732	18	17	0.544326813	0.52	0.557159775	0.5383	0.520051459	0.467960789	0.246938359	0.540473012	0.872617561	0.959810417	0.987273709	0.994891068	0.994891068	0.997442455	0.997442455	0.997442455
small_protein_activating_enzyme_GO:0008641	7	5	0.72484942	0.3025	0.918579977	0.202	0.656850346	0.293390544	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
small_protein_conjugating_enzyme_GO:0008639	60	46	0.676734293	0.3508	0.496359099	0.6133	0.53065741	0.319185444	0.081396701	0.266945294	0.257266252	0.894726172	0.965863412	0.986206028	0.986206028	0.993079585	0.993079585	0.993079585
small_ribosomal_subunit_GO:0015935	67	48	0.468793987	0.636	0.415282682	0.7068	0.442301864	0.708734472	0.036311596	0.175258241	0.680019635	0.890393691	0.964400647	0.985608463	0.985608463	0.992778697	0.992778697	0.992778697
small-molecule_carrier_or_transporter_GO:0005468	12	9	0.63268989	0.4003	0.412109519	0.7098	0.532372535	0.453632723	0.288337889	0.722128062	0.93044446	0.978530714	0.99324631	0.997293641	0.997293641	0.998646006	0.998646006	0.998646006
S-methyltransferase_GO:0008172	4	4	0.348616666	0.8153	0.461325747	0.6532	0.407647147	0.639415228	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
smooth_endoplasmic_reticulum_GO:0005790	6	6	0.64435012	0.3867	0.841426444	0.2532	0.611880741	0.350704282	0.401216791	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
smooth_muscle_contraction_GO:0006939	4	4	0.863135901	0.1838	0.773039406	0.3001	0.556525666	0.240555927	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
smooth_muscle_contraction_regulation_GO:0006940	8	8	0.521059225	0.5572	0.653021466	0.4213	0.665198072	0.452782479	0.116745444	0.220741534	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
SNAP_receptor_GO:0005484	7	7	0.427548666	0.7016	0.265968663	0.8858	0.397633391	0.686299279	0.385408169	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
SNARE_binding_GO:0000149	6	5	0.585760368	0.4619	0.529633617	0.5744	0.6055405	0.378894059	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
snRNP_U1_GO:0005685	5	5	0.584150938	0.4619	0.171340103	0.9591	0.450617284	0.577060464	0.174152408	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
sodium/potassium-exchanging_ATPase_complex_GO:0005890	8	7	0.607172044	0.4334	0.205463159	0.938	0.623730637	0.62342492	0.088589064	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
sodium/potassium-exchanging_ATPase_GO:0005391	27	23	0.632933889	0.4003	0.367117732	0.763	0.646909788	0.548531768	0.008914026	0.149437292	0.154243921	0.945991107	0.982813142	0.993091039	0.993091039	0.996539792	0.996539792	0.996539792
sodium_channel_GO:0005272	45	37	0.86398928	0.1838	0.783913308	0.292	0.490199125	0.303162811	0.149363482	0.261514512	0.743035779	0.914468048	0.972467833	0.98889731	0.98889731	0.994433579	0.994433579	0.994433579
sodium_transport_GO:0006814	8	7	1.002991849	0.1051	0.910389344	0.2073	0.42788296	0.119054394	0.385408169	0.200235489	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
sodium_transporter_GO:0015081	11	9	0.522690689	0.5529	0.451536875	0.6644	0.479110174	0.581881851	0.288337889	0.239543964	0.93044446	0.978530714	0.99324631	0.997293641	0.997293641	0.998646006	0.998646006	0.998646006
sodium-dicarboxylate/tricarboxylate_cotransporter_GO:0005311	5	4	0.362614713	0.7945	0.11736413	0.9837	0.305283757	0.741273851	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
solute-cation_antiporter_GO:0015298	5	4	0.841202716	0.1994	0.9440312	0.1874	0.647937679	0.310558137	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
solute-cation_symporter_GO:0015294	14	14	0.535283658	0.5363	0.317909101	0.8269	0.404675755	0.740250731	0.275843115	0.311155874	0.100783598	0.966790829	0.989510058	0.995791693	0.995791693	0.997893787	0.997893787	0.997893787
solute-sodium_symporter_GO:0015370	13	13	0.340942748	0.8255	0.152791462	0.9687	0.359395654	0.81430358	0.222864843	0.624760311	0.901075993	0.96912819	0.990256407	0.996091992	0.996091992	0.99804423	0.99804423	0.99804423
solute-solute_antiporter_GO:0015300	5	4	0.841202716	0.1994	0.9440312	0.1874	0.647937679	0.310558137	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
specific_RNA_polymerase_II_transcription_factor_GO:0003704	38	29	0.532648825	0.5392	0.460497347	0.6532	0.484363439	0.552574944	0.128562529	0.349722437	0.792429858	0.9323585	0.978368713	0.99129264	0.99129264	0.99563713	0.99563713	0.99563713
spermatid_development_GO:0007286	5	4	0.795968491	0.2396	0.312436134	0.8318	0.507225651	0.495197976	0.39450791	0.127478061	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
spermatogenesis_GO:0007283	45	40	0.618587819	0.4188	0.437469231	0.6781	0.499685939	0.51046634	0.157649794	0.116155884	0.725302719	0.907842494	0.970262358	0.987999809	0.987999809	0.993982248	0.993982248	0.993982248
sphingolipid_biosynthesis_GO:0030148	6	5	0.438354817	0.6853	0.630524386	0.4463	0.432249322	0.568612611	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
sphingolipid_metabolism_GO:0006665	18	17	0.459085896	0.6548	0.434400083	0.6801	0.490338036	0.548149496	0.133797983	0.540473012	0.872617561	0.959810417	0.987273709	0.994891068	0.994891068	0.997442455	0.997442455	0.997442455
spindle_assembly_GO:0007051	17	10	0.478614905	0.6212	0.56828251	0.5223	0.504037969	0.512658841	0.143009978	0.696454331	0.923015482	0.976172099	0.992498158	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
spindle_GO:0005819	12	10	0.923275782	0.1438	0.732922183	0.3411	0.644734067	0.239878946	0.169695694	0.256737304	0.074289781	0.023586158	0.007481518	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
spindle_pole_body_GO:0005816	14	12	1.229486088	0.0428	0.84700879	0.2481	0.610349159	0.155706056	0.211005539	0.286652362	0.087756184	0.02817559	0.008967002	0.996392337	0.996392337	0.998194674	0.998194674	0.998194674
spindle_pole_GO:0030615	20	18	1.096413842	0.0714	0.768224676	0.3024	0.579105278	0.196479974	0.196265714	0.346294021	0.125562165	0.041693122	0.013401906	0.99459095	0.99459095	0.997292011	0.997292011	0.997292011
spliceosome_assembly_GO:0000245	11	9	0.340981882	0.8255	0.22947199	0.9181	0.362324663	0.752916712	0.335902579	0.722128062	0.93044446	0.978530714	0.99324631	0.997293641	0.997293641	0.998646006	0.998646006	0.998646006
spliceosome_complex_GO:0005681	78	62	0.557608167	0.5007	0.384470776	0.741	0.478186004	0.568653713	0.130252981	0.105203247	0.607355702	0.860612545	0.954210845	0.98143058	0.98143058	0.990672484	0.990672484	0.990672484
